id_lake,lon,lat,dist_along_track_m,manual,predicted_depth,surrf_2024,surrf_corr,surrf_corr_conf,RTE_Landsat8_red_pan,RTE_Sentinel2_red,watta,DEM_zeroed,Green_z_lit,Red_z_lit,STD_high,STD_low,Z_green,Z_green_max_stdev_mean,Z_green_min_stdev_mean,Z_red,Z_red_max_stdev_mean,Z_red_min_stdev_mean
lake_greenland_melling_1,-49.13703261452564,67.08422031986102,851.5,4.061634771078012,4.961365275324279,4.170767596481956,3.872725770971124,0.4227317592038283,,,,3.0649375,7.860371879,3.66534406,4.188264410346825,3.935005131600687,5.731957905,7.176510524,4.462968384,2.671230506,3.248679301,2.202024813
lake_greenland_melling_1,-49.13701959022208,67.08426486544154,846.5,4.100612781715078,4.948847666469008,4.221097242645388,3.939480567047944,0.4916694564444802,,,,3.1089055660952494,8.00691271,3.66534406,4.230557617769786,3.970667945660372,5.839030075,7.301055381,4.558908156,2.671230506,3.248679301,2.202024813
lake_greenland_melling_1,-49.13700649881164,67.08430940790312,841.5,4.1417867825220975,4.938173599683405,4.274588349432612,4.005737462985329,0.5466938616990743,,,,3.1665,7.561375557,3.653137686,4.278376936089807,4.005196628954387,5.513525943,6.922810872,4.266869761,2.662295353,3.238036648,2.194267771
lake_greenland_melling_1,-49.13699342248154,67.08435395117799,836.5,4.182794748646444,4.971112363628194,4.327513264979234,4.0710940376504965,0.5820992019830598,,,,3.2541232790316994,7.561375557,3.653137686,4.328048010629106,4.03754148621175,5.513525943,6.922810872,4.266869761,2.662295353,3.238036648,2.194267771
lake_greenland_melling_1,-49.13698034990956,67.08439849466001,831.5,4.223786939661127,5.012142162524914,4.38076789802647,4.135987019901323,0.5939252291119992,,,,3.307125,7.618023366,3.653137686,4.37811862786899,4.069455250453265,5.554906602,6.970832809,4.304059467,2.662295353,3.238036648,2.194267771
lake_greenland_melling_1,-49.13696722688088,67.08444303571318,826.5,4.2668999956736,5.089798671970054,4.434375458565766,4.200465445208506,0.5840063817117247,,,,3.34873493452144,7.618023366,3.653137686,4.426585354081345,4.107214636265855,5.554906602,6.970832809,4.304059467,2.662295353,3.238036648,2.194267771
lake_greenland_melling_1,-49.1369541038522,67.08448757676635,821.5,4.311300077918348,5.1465327084222485,4.488146440686921,4.264594772023796,0.5561912017595323,,,,3.3774375,7.968604605,3.677673113,4.47585341772891,4.146746737332795,5.811038626,7.268484708,4.53383841,2.680256052,3.259430535,2.209859422
lake_greenland_melling_1,-49.13694102030711,67.08453211966963,816.5,4.360746878147644,5.194653665230028,4.542159771816461,4.328324986233109,0.5158668453685076,,,,3.38983894238482,7.968604605,3.677673113,4.528264603030547,4.193229153596759,5.811038626,7.268484708,4.53383841,2.680256052,3.259430535,2.209859422
lake_greenland_melling_1,-49.136927978348254,67.08457666452156,811.5,4.410245738314247,5.21682154651719,4.596136089623231,4.391530801434648,0.4711547570100186,,,,3.432125,7.892654266,3.690127336,4.581257711347502,4.239233766280991,5.755544539,7.203935963,4.484112893,2.689373838,3.270292572,2.217773182
lake_greenland_melling_1,-49.13691479910249,67.08462120305111,806.5,4.459813472426209,5.200241249494497,4.649938547722266,4.454028762419305,0.431026153384857,,,,3.471551261433837,7.892654266,3.690127336,4.635124991163673,4.2845019546887455,5.755544539,7.203935963,4.484112893,2.689373838,3.270292572,2.217773182
lake_greenland_melling_1,-49.13690161205074,67.0846657412212,801.5,4.506452542095945,5.188206818714606,4.7035053230577,4.515565369025746,0.401766390832049,,,,3.5493125,7.769760075,3.721827562,4.690308999344384,4.322596085521075,5.66575663,7.099566093,4.403590167,2.712584502,3.297947634,2.237914704
lake_greenland_melling_1,-49.13688846247877,67.08471028112568,796.5,4.55105691525154,5.1927322522632435,4.756654801966722,4.576160093264957,0.3873501550911425,,,,3.606383673538275,7.769760075,3.721827562,4.746411200628139,4.355702629995043,5.66575663,7.099566093,4.403590167,2.712584502,3.297947634,2.237914704
lake_greenland_melling_1,-49.13687533535176,67.0847548220688,791.5,4.597461036025509,5.2191599092159215,4.809216875061254,4.636420917848908,0.38899776767686,,,,3.6586875,7.844290174,3.741248502,4.803111953747136,4.3918101187372605,5.720208253,7.162850752,4.452433097,2.726806391,3.314895649,2.250253157
lake_greenland_melling_1,-49.136862196437406,67.08479936248006,786.5,4.64436307193091,5.32645620055304,4.861508995466535,4.69614404246045,0.4046871849217593,,,,3.6743125,7.844290174,3.741248502,4.859977541728528,4.428748603120144,5.720208253,7.162850752,4.452433097,2.726806391,3.314895649,2.250253157
lake_greenland_melling_1,-49.13684905142981,67.08484390261634,781.5,4.713327828410518,5.427391951339838,4.913463292464363,4.755244886401738,0.4320367729574062,,,,3.7211875,8.117615784,3.787796706,4.904790446126135,4.521865211694901,5.919924351,7.395228024,4.63131426,2.760899913,3.355533197,2.279822886
