lake_id,dist_along_track_m,lon,lat,manual,surrf_2024,RTE_Sentinel2_red,RTE_Landsat8_red_pan,watta,surrf_corr,surrf_corr_conf
2,1144.0,67.3090272121072,-72.8841793467071,1.4305263006321265,1.562875792735578,1.230566279602712,0.6370164922137669,1.713788384626639,1.445709052522409,0.7945205812614132
2,1149.0,67.30900615763089,-72.8842237183515,1.3686698548173344,1.4621220934802583,1.2154884089841178,0.6276096723403753,1.553016115747779,1.3328620653973264,0.7695195294001962
2,1154.0,67.30898523821985,-72.8842680912356,1.2555941015396364,1.365361238894647,1.1973095441756176,0.6182025896552673,1.224199359565836,1.214380854664859,0.7376130137778961
2,1159.0,67.30896435376317,-72.8843124644405,1.125949316500915,1.280588495610485,1.1595336570971706,0.6019784818496103,1.0010188999354237,1.111847738812658,0.6996417230696833
2,1164.0,67.30894343835726,-72.8843568360712,0.9864694419982732,1.2168447190679763,1.1243650710433273,0.5679085338387024,0.9467379697695912,1.0454505546656245,0.6569521065698499
2,1169.0,67.30892250723838,-72.8844012069027,0.8744062578958238,1.1803102611449987,1.092700198702918,0.5338391994953036,0.9099055055179628,1.0239260624228739,0.6073926647400408
2,1174.0,67.30890141665627,-72.88444558427558,0.7952219842019571,1.1724743451302262,1.0766347566675358,0.499764842463776,1.1786824282034218,1.0520858217331195,0.5439254575114464
2,1179.0,67.30888024877302,-72.88448996481945,0.7220668202067396,1.1851517280858888,1.073789706645479,0.4656880506412664,1.2008762460321094,1.0727005517018675,0.5264731372168607
2,1184.0,67.30885893606782,-72.88453432943534,0.6477693350257382,1.197964390715211,1.0575709364307468,0.4316234888322021,1.1748447347138573,0.9982323330555856,0.48966067794176366
2,1189.0,67.30883757555713,-72.88457868879344,0.5814903117927303,1.1973597753744256,0.8288035648055854,0.3975629641292947,1.151593682783444,0.8631645319258865,0.4577345005566316
2,1194.0,67.30881656686813,-72.88462306420503,0.5311940702467275,,0.4818977446608032,0.3541221350496532,1.6363981612583007,0.739191219629868,0.4297593159515847
2,1199.0,67.30879571256317,-72.88466744666113,0.4881464007451832,,0.1944601717700273,0.3035868413567483,1.4723168167396037,0.7255013373228463,0.4200616312280227
2,1204.0,67.30877499472825,-72.88471182841637,0.4538834829289184,,0.0173421199404024,0.2530523456764897,1.0628739258514484,0.8018259362772651,0.41234325042263326
2,1209.0,67.3087543017568,-72.88475621004392,0.4268428991884894,,0.0,0.2025179953860751,1.0077816866195335,0.8765308661972355,0.411561397333212
2,1214.0,67.30873346384392,-72.884800593509,0.4050555555712879,,0.0,0.1525687295791797,1.0220351146656717,0.9149961908881884,0.4161938114572262
2,1219.0,67.30871256756586,-72.88484497771402,0.413052957748361,,0.0,0.1671510521301618,1.0898969989891394,0.9231134494673122,0.42409907159447047
2,1224.0,67.30869177024903,-72.88488936260883,0.4543133657216587,,0.0,0.1874374259248669,1.1262422342281453,0.892851788755948,0.4317102108177445
2,1229.0,67.30867101104812,-72.88493374778673,0.5273716807800801,,0.0176211679082988,0.2077239291112183,1.0273439620258078,0.8443873999104232,0.4519153322735632
2,1234.0,67.30865027107392,-72.88497813574077,0.63054719626103,,0.0553664610790415,0.2280117011466355,0.9320439210067702,0.834013244520292,0.46773930903999894
2,1239.0,67.30862953479999,-72.88502252422342,0.7491381921823277,,0.2524399864149553,0.2482997147903045,0.8871438331653207,0.9079497515538177,0.4738473837452416
2,1244.0,67.30860884803825,-72.88506691949267,0.9009018334327844,,0.3949384929388203,0.2685908302917856,1.118346817736915,1.066511928895735,0.4552684296521459
2,1249.0,67.30858816755762,-72.88511131553723,1.0410015737397171,1.4745500688338835,0.224103823953485,0.2877083735668683,1.1652483015333477,1.2647221426668045,0.5032067117288924
2,1254.0,67.30856740058202,-72.88515569327538,1.2067923897865558,1.5948407844901198,0.0400789958416958,0.3027899374865668,1.0143636669997365,1.4404416003965526,0.5091795971835665
2,1259.0,67.30854662171365,-72.88520006849647,1.4061267365029038,1.738347541596462,0.0515656242815612,0.3178706459917148,1.3189809536987906,1.599604184248716,0.5092429669571947
2,1264.0,67.30852587163828,-72.8852444474033,1.615028304561721,1.9025908270973824,0.0096134375099136,0.3329526070790999,1.5744286346598173,1.7666702909619707,0.50451192334717
2,1269.0,67.30850513016063,-72.8852888274107,1.7602281368287205,2.0901586277204407,0.3526394062321906,0.3480349421923381,1.7914633921891665,1.9441125969105548,0.4953959519116512
2,1274.0,67.30848442317894,-72.88533321903792,1.8825042795409328,2.2971908416757096,0.8322571009365154,0.3631212262427995,2.350590887637855,2.098298770269748,0.4824618814035861
2,1279.0,67.30846371882988,-72.88537761155192,1.9421908058423445,2.500316912448585,0.8963116939182075,0.3782078116613249,2.6316430922139498,2.241361869974478,0.46547118199447995
2,1284.0,67.30844297197764,-72.88542199264953,1.999394307918437,2.6745604444602398,0.8118628819913166,0.3754358430170019,2.709129485503614,2.360025457879777,0.43418520628362417
2,1289.0,67.3084222225894,-72.88546637306598,2.0328442029979747,2.813975172229059,0.8209619251560342,0.3562044598859973,2.6969753917569657,2.447774547956339,0.4103428363043361
2,1294.0,67.30840162134083,-72.8855107379706,2.057263690894598,2.892691526940847,0.8018673657663651,0.3369797984998949,2.652614172051182,2.494983550099171,0.44591308100834454
2,1299.0,67.30838114595149,-72.88555508969641,2.060442076891384,2.9010967024327763,0.7991217495760506,0.3177608478958655,2.675724021530115,2.4921835948562086,0.45408129317910695
2,1304.0,67.30836027423798,-72.88559948780598,2.0602425639289663,2.834997610427774,0.8186393193353498,0.2992641430326211,2.782874687305037,2.4545281524806764,0.4728644871808952
2,1309.0,67.30833924657135,-72.88564390416478,2.058456873503342,2.7256103164439534,0.7752146505756409,0.2923256654619812,2.433068384719643,2.387257674405908,0.5020066031653103
2,1314.0,67.30831843962561,-72.88568829318395,2.049789299239735,2.5961975220701583,0.7535754664362773,0.2854944451551282,2.2086108630041887,2.3028632678755634,0.5398552159940514
2,1319.0,67.30829766649748,-72.88573267788138,2.03905948783445,2.4667306237803484,0.7996658457778311,0.2786638899400671,2.170805214694472,2.220175781263442,0.583183182650989
2,1324.0,67.30827685676729,-72.88577705946568,2.0251325525636603,2.36049513471492,0.909456617618178,0.2718338138155961,2.220557947736041,2.1548264663150385,0.6263280534506912
2,1329.0,67.30825604198256,-72.88582144064335,2.0111254470177915,2.2873963891769047,0.8561962851266729,0.2650038002709,2.040906366777309,2.101764000146625,0.677952116498751
2,1334.0,67.30823523949341,-72.8858658241718,1.9924644106445004,2.2363527538360826,0.5957891962730162,0.2581734249540778,1.7582007435821794,2.0647160233494133,0.7229727896895223
2,1339.0,67.30821443804317,-72.88591020794202,1.9716548257715771,2.197250277650375,0.4952542828842536,0.2517853115436555,1.72666864720749,2.0296741871631987,0.7631381341559884
