lake_id,dist_along_track_m,lon,lat,manual,STD_high,STD_low,Z_green,Green_z_lit,Z_green_min_stdev_mean,Z_green_max_stdev_mean,Z_red,Red_z_lit,Z_red_min_stdev_mean,Z_red_max_stdev_mean,DEM_zeroed,surrf_2024,surrf_corr,surrf_corr_conf
1,1076.5,-49.137615259542656,67.0822156158127,0.523448158092144,0.6450277515804241,0.4018685654842758,2.30036799,3.157388948,1.297524488,3.275587259,1.183703916,1.626480794,0.88869298,1.498869231,0.1548361254096597,,0.4734122884868045,0.6464532615828743
1,1071.5,-49.137602171503055,67.08226015848439,0.6533383884444163,0.784092190409599,0.5225845866114069,2.420132619,3.321692069,1.412055865,3.407676206,1.29359807,1.777386937,0.98818015,1.625676957,0.229,,0.5514580127123315,0.607999269362158
1,1066.5,-49.13758909746821,67.08230470174286,0.7801119484828088,0.9159167030057032,0.6443071929850712,2.420132619,3.321692069,1.412055865,3.407676206,1.29359807,1.777386937,0.98818015,1.625676957,0.2915,,0.6306703452080592,0.5545384896793839
1,1061.5,-49.13757604701715,67.0823492459966,0.9261815077643004,1.0717672951355297,0.7805957199340134,2.858310436,3.92273834,1.827940027,3.89409158,1.424488806,1.95709134,1.105901406,1.777486989,0.4555625,,0.7101299255793982,0.48853252956346654
1,1056.5,-49.1375630540464,67.08239379300817,1.0687993179769724,1.2236756346417683,0.9139230014066734,2.858310436,3.92273834,1.827940027,3.89409158,1.424488806,1.95709134,1.105901406,1.777486989,0.5419502032155415,,0.788904287811157,0.4143893366248333
1,1051.5,-49.137550061572,67.08243834001735,1.1924255256048797,1.3536722962400034,1.031178755617808,3.127429014,4.291818735,2.081072288,4.195130715,1.607426836,2.208180356,1.269240141,1.990855936,0.6260910551451271,,0.8675346986703476,0.33752182508309114
1,1046.5,-49.13753707184461,67.0824828870133,1.3091446297319458,1.4735180736650162,1.144771186395661,3.127429014,4.291818735,2.081072288,4.195130715,1.607426836,2.208180356,1.269240141,1.990855936,0.7055625,,0.9462232707086059,0.26393585510620626
1,1041.5,-49.137524113254,67.08252743547028,1.413809433023014,1.5756467710026312,1.2519720945330364,3.465978034,4.756039673,2.397241612,4.576104703,1.783073521,2.449165688,1.424987444,2.196802189,0.8068669164255098,,1.0249595698509377,0.1973548427663805
1,1036.5,-49.13751117800125,67.08257198502233,1.517828979725062,1.6793628813762995,1.356295077073825,3.465978034,4.756039673,2.397241612,4.576104703,1.783073521,2.449165688,1.424987444,2.196802189,0.8618125,,1.1037210706656295,0.14052664653968433
1,1031.5,-49.1374982427485,67.08261653457437,1.6213348651879929,1.784335654439815,1.4583340749361704,3.806834572,5.223329394,2.713218748,4.962022707,1.875654325,2.576140812,1.506721662,2.305711516,0.88525,,1.1824746075499784,0.09481565256231915
1,1026.5,-49.13748534940551,67.08266108595733,1.723560297404747,1.881701840205684,1.5654187540197724,3.806834572,5.223329394,2.713218748,4.962022707,1.875654325,2.576140812,1.506721662,2.305711516,0.9868125,,1.261199623156581,0.060604566024736045
1,1021.5,-49.13747246394569,67.08270563769524,1.8253614166273755,1.9765502485886013,1.6741725846357254,3.928784039,5.39048876,2.825735884,5.100625157,1.960558143,2.692555989,1.5814883,2.405779997,1.1190153357485315,,1.3399162830179037,0.03657712562644803
1,1016.5,-49.13745957824034,67.08275018950161,1.9305736476049136,2.0708338706630736,1.7903134240235632,3.928784039,5.39048876,2.825735884,5.100625157,1.960558143,2.692555989,1.5814883,2.405779997,1.3149375,,1.418556587109002,0.02068011369136332
1,1011.5,-49.137446696061566,67.08279474145421,2.0328951548230303,2.1626790694143785,1.903111239308489,3.94222956,5.408918074,2.838125068,5.115923129,2.04322535,2.805873155,1.654126622,2.503371267,1.432125,,1.497172654921853,0.011016207714436402
1,1006.5,-49.13743384341946,67.08283929463168,2.11604027670274,2.239591005692032,1.992489547343887,3.94222956,5.408918074,2.838125068,5.115923129,2.04322535,2.805873155,1.654126622,2.503371267,1.5493125,,1.5756985475542526,0.005386449572938005
1,1001.5,-49.13742099555778,67.08288384804466,2.196481579069683,2.3144237183929963,2.0785394397463706,4.126160897,5.661009745,3.007289144,5.325512394,2.119703952,2.9106771,1.7211994,2.593784552,1.5915244311685033,,1.6541221944151625,0.002181791787897012
1,996.5,-49.13740817112894,67.08292840261197,2.271495532213842,2.385083025349492,2.157908039078192,4.126160897,5.661009745,3.007289144,5.325512394,2.119703952,2.9106771,1.7211994,2.593784552,1.6665,,1.7324250934538388,0.0003359741539830435
1,991.5,-49.137395346700096,67.08297295717928,2.3460674270957504,2.457458509112057,2.234676345370816,4.256685065,5.839883588,3.126986783,5.474591531,2.203358406,3.025278352,1.794436509,2.692810327,1.76025,,1.8106189938382067,0.0
1,986.5,-49.13738241921179,67.08301750706146,2.420233603812649,2.531371035013015,2.3090961734572435,4.256685065,5.839883588,3.126986783,5.474591531,2.203358406,3.025278352,1.794436509,2.692810327,1.869625,,1.8886502910119591,0.0
